NAME,ALIAS,CAP,ALIAS FREQ
PHUC,HUU,0.00683,0.06687
HUU,TRI,0.00683,0.06687
WHEELER,JOHN,0.00305,0.06687
IVANA,IWONA,0.00935,0.06686
RICHARDSON,JAMES,0.00612,0.06686
EVALYNN,LYNN,0.0389,0.06685
AUGUSTINO,AUGUSTUS,0.02996,0.06685
HOFFMAN,MICHAEL,0.00411,0.06685
PHILLIPA,PHILIP,0.02928,0.06684
CANDANCE,CANDICE,0.01519,0.06684
MOHAMMAD,HASSAN,0.00475,0.06684
CHARISTOPHER,CHRISTOPH,0.04938,0.06683
CHARLESA,CHAS,0.03237,0.06683
CATIE,CATHY,0.03178,0.06683
BETTY,BA,0.01536,0.06683
RCHARD,RICK,0.04567,0.06682
LATASHIA,TASHIA,0.0156,0.06682
VEANN,VE,0.00716,0.06682
DIANE,NE,0.00398,0.06682
REED,MARY,0.00318,0.06682
WYATT,DAVID,0.00205,0.06682
SAUNDRA,SONDRA,0.02165,0.06681
JODY,JO,0.01368,0.06681
THIEN,TIM,0.00655,0.06681
CLYDE,DAVID,0.00149,0.06681
CONNELL,CONNIE,0.00695,0.0668
CONNELL,DANIEL,0.00695,0.0668
CONNELL,MICHAEL,0.00695,0.0668
ROSS,ROFF,0.00187,0.0668
TRINIDAD,MARIA,0.00739,0.06679
RICHARDS,RICK,0.02191,0.06678
LUCIO,JOSE,0.0024,0.06677
VITORIA,VICKIE,0.0392,0.06676
CLARICE,CLARE,0.00427,0.06676
LASHON,SHON,0.00561,0.06675
ELEANORA,ELNORA,0.0307,0.06674
PIERRE,PETE,0.00321,0.06674
ANGELA,AR,0.00369,0.06673
KATHEY,CATHY,0.04377,0.06672
MARGARET,ME,0.01178,0.06672
CLIFFORD,KIP,0.00535,0.06672
EMMY,AMY,0.01427,0.06671
SIMON,SAM,0.00177,0.0667
CELESTINE,CELEST,0.01229,0.06669
CHRSTOPHER,CHRISTOPH,0.05132,0.06667
RICHARDJ,RICK,0.04951,0.06667
MARIADELOSANGELES,MARIADELO,0.04546,0.06667
ELIZABETH,IISA,0.04348,0.06667
ANCHI,CHI,0.0425,0.06667
MARIADOLORES,MARIA DOLOR,0.04029,0.06667
MARIADOLORES,MA,0.04029,0.06667
SABASTIAN,SEBASTIA,0.0394,0.06667
DIMITRIOUS,DEMETRIOS,0.03901,0.06667
PHILOMENIA,PHILOMEN,0.03829,0.06667
HDAVID,HARRY,0.03774,0.06667
ROSLE,ROSA,0.03583,0.06667
HANNELOR,HANNE,0.0354,0.06667
LASHONDRA,LASHOND,0.03349,0.06667
JAICE,JOYCE,0.03345,0.06667
ALBERL,AL,0.03243,0.06667
ERICKA,ERIKE,0.03175,0.06667
CATHEE,KATHY,0.03041,0.06667
RESUGIO,REFUJIO,0.02956,0.06667
RESUGIO,RUFUGIO,0.02956,0.06667
COBERT,BOB,0.02948,0.06667
STEPHANOS,STEVEN,0.02817,0.06667
LARMAR,LEMAR,0.02813,0.06667
BERNADITA,BERNIE,0.02662,0.06667
BENEE,RENE,0.02638,0.06667
ROSELAND,ROSELYN,0.02627,0.06667
MARRIAM,MARION,0.02594,0.06667
MARCELLIA,MARCY,0.02559,0.06667
EUNJIN,JIN,0.02538,0.06667
STEPHANEE,STEPHANI,0.02406,0.06667
VALAREE,VAL,0.0234,0.06667
ALAAELDIN,ALADIN,0.02232,0.06667
ALAAELDIN,AL,0.02232,0.06667
AUDRIE,AUDRY,0.0212,0.06667
TERESA,TARRI,0.02093,0.06667
MAIE,MARY,0.02026,0.06667
JENNILYN,JEN,0.01986,0.06667
CHRYSTINA,CHRYSTI,0.01961,0.06667
SONIE,SONJA,0.01772,0.06667
MARQUES,MARQ,0.0176,0.06667
RENIA,RENE,0.01623,0.06667
DENISE,DANIS,0.01532,0.06667
KANDEE,KANDY,0.015,0.06667
ALICIA,ALESA,0.01475,0.06667
THOMPSO,RICHARD,0.01345,0.06667
THOMPSO,BARBARA,0.01345,0.06667
MERLITA,MERLY,0.0134,0.06667
CHARICE,CHERISE,0.01228,0.06667
ELIZABETH,LISBET,0.011,0.06667
MUSHTAQ,AHMAD,0.01099,0.06667
MILADY,MELODY,0.01065,0.06667
MIROSLAVA,MIROSLAW,0.01024,0.06667
SHOHREH,SHERRI,0.00968,0.06667
JAGJIT,JAY,0.0094,0.06667
WILLIAM,CADET,0.00906,0.06667
KAZIMIERA,KAY,0.00905,0.06667
ISABELLA,ISABELO,0.00807,0.06667
WOJCIECH,ALBERT,0.00802,0.06667
JOSEPH,COL,0.00791,0.06667
LOVELLA,LUELLA,0.00785,0.06667
FLORIDA,FLO,0.00778,0.06667
ALMON,ALMA,0.00769,0.06667
SUDHAKAR,REDDY,0.00716,0.06667
CHUKUEMEKA,EMEKA,0.00673,0.06667
ODONNELL,SUSAN,0.00672,0.06667
ANSELMA,ANSEL,0.00641,0.06667
ANSELMA,ANN,0.00641,0.06667
COSTELLO,THOMAS,0.00638,0.06667
LAO,MAI,0.00633,0.06667
XIAN,LI,0.00625,0.06667
SAMIA,SONIA,0.00614,0.06667
SAMUEL,SAMIA,0.00614,0.06667
PATRICIA,OCONNOR,0.00612,0.06667
KATHLEEN,OCONNOR,0.00612,0.06667
TREMAINE,TRE,0.00602,0.06667
TREMAYNE,TRE,0.00602,0.06667
ESTEPHANIA,ESTEFANIA,0.00601,0.06667
INGERLISE,INGER,0.00598,0.06667
BEATTY,JOHN,0.00593,0.06667
KWON,SOON,0.0056,0.06667
MUHAMMAD,KASHIF,0.0056,0.06667
JUTTA,JUHA,0.00549,0.06667
JUDAH,JUDY,0.00548,0.06667
JUDAH,JAY,0.00548,0.06667
ATIF,ASIM,0.0054,0.06667
CLARINDA,CINDY,0.00538,0.06667
MARGARET,BYRNE,0.00534,0.06667
JOSEPH,BYRNE,0.00534,0.06667
GUADALUPE,GARZA,0.00509,0.06667
PURVIS,WAYNE,0.00503,0.06667
SHIELDS,WILLIAM,0.00494,0.06667
CAO,KIM,0.00478,0.06667
NUNEZ,LUIS,0.00464,0.06667
MICHAEL,CLINE,0.00463,0.06667
ORAL,RAY,0.00456,0.06667
FISCHER,SUSAN,0.00436,0.06667
FISCHER,LISA,0.00436,0.06667
FISCHER,MICHAEL,0.00436,0.06667
ROLLINS,WILLIAM,0.00418,0.06667
ROLLINS,JOHN,0.00418,0.06667
SANDRA,SHARP,0.004,0.06667
FRANCISCO,ANDRADE,0.00397,0.06667
ANDRADE,JUAN,0.00397,0.06667
ANDRADE,CARLOS,0.00397,0.06667
PATRICIA,PACHECO,0.00378,0.06667
CHARLES,BEY,0.00367,0.06667
STOKES,KATHY,0.00349,0.06667
JENKINS,LISA,0.00338,0.06667
MANNING,LINDA,0.00335,0.06667
HORTON,ROBERT,0.00333,0.06667
HORTON,JOHN,0.00333,0.06667
PAYNE,KIM,0.00331,0.06667
GIBSON,SUSAN,0.00304,0.06667
ELIZABETH,GIBSON,0.00304,0.06667
DONNA,BOND,0.00304,0.06667
STAFFORD,JOHN,0.003,0.06667
BLAISE,BIAGIO,0.00294,0.06667
NEWMAN,LISA,0.00292,0.06667
LIBRADA,LIBRA,0.00279,0.06667
CHARLES,CLEON,0.00269,0.06667
MICHELLE,WATSON,0.00257,0.06667
ROHAN,JOHN,0.00256,0.06667
JANNIE,JANE,0.02256,0.06666
JAUN,JOHN,0.03689,0.06665
WARREN,JOHN,0.00132,0.06663
TERESE,TERI,0.02676,0.06661
JEAN,ILA,0.00562,0.0666
MYRTICE,MERTON,0.01024,0.06658
SUZANE,SUE,0.04713,0.06657
DEETTE,DEE,0.04186,0.06656
CORINA,CORI,0.01397,0.06656
QIWEN,QI,0.00428,0.06656
LANNIE,LANNY,0.01401,0.06655
SHERILL,CHERYL,0.03106,0.06654
GENEVIERE,GENEVIVE,0.0399,0.06653
DEVEN,DEREK,0.00985,0.06653
ALIZABETH,BETH,0.03209,0.06652
MOHAMMED,SHAHID,0.00512,0.06652
WALKER,ROBERT,0.00432,0.06652
DEMITRIOS,DIMITRI,0.02999,0.06651
JAMESON,JIM,0.01604,0.06651
ROSLIND,ROSALYN,0.03371,0.0665
SAMUEL,SAMMY,0.01849,0.0665
ABRAM,ABE,0.01849,0.0665
MUKESHKUMA,MUKESH,0.0072,0.0665
KARINA,CORINA,0.00483,0.0665
FLEMING,MICHAEL,0.00448,0.0665
HOLLAND,JOHN,0.00323,0.0665
DANDY,DAN,0.01919,0.06649
BRITNEY,BRIT,0.01674,0.06649
JENNIFER,JENNI,0.00635,0.06648
ALICIA,ALI,0.00583,0.06648
GERGE,JORGE,0.03787,0.06647
ROSEMARIE,ROSI,0.028,0.06647
ELIASAR,ELIZAR,0.02338,0.06647
LAURENCE,LARRY,0.01037,0.06647
KWAME,KWAKU,0.00485,0.06647
WILLIAM,PIERCE,0.00349,0.06647
KOSTAS,GUS,0.02013,0.06646
VENKATA,RAMANA,0.00827,0.06646
MCKINNEY,WILLIAM,0.00577,0.06646
WEBER,KATHY,0.00405,0.06646
WEBER,KAREN,0.00405,0.06646
JENNIFER,WEBER,0.00405,0.06646
HAMILTON,HAMPTON,0.00307,0.06646
THADDAEUS,THADD,0.02976,0.06645
VELVA,VEL,0.01895,0.06645
DODIE,DODY,0.01153,0.06645
HURLEY,MARY,0.00419,0.06645
EORGE,GEO,0.04535,0.06644
TURNER,LISA,0.00278,0.06644
THEODRE,THEO,0.04758,0.06643
ANTIONETTE,ANTONETT,0.04043,0.06643
DORETHIA,DOROTHY,0.02857,0.06643
MICHELENE,MICKEY,0.01926,0.06643
TWILLA,TWYLA,0.00792,0.06643
MICHAEL,MYER,0.00773,0.06643
ILAMAE,IDA,0.04018,0.06642
ALBE,AL,0.03194,0.06642
MAJED,MAHER,0.00744,0.06642
GOODWIN,ROBERT,0.00456,0.06642
GOODWIN,WILLIAM,0.00456,0.06642
RICHARD,BOWEN,0.00379,0.06642
BOWEN,JAMES,0.00379,0.06642
MICHELLE,BYRD,0.00294,0.06642
WARREN,KEITH,0.00132,0.06642
STURAT,STU,0.04393,0.06641
JENOVEVA,GENEVA,0.0258,0.06641
VALARIE,VALERY,0.02358,0.06641
SHERLYNN,SHERYL,0.02163,0.06641
MARGARITA,MARGIE,0.02039,0.06641
TILMON,TIM,0.01954,0.06641
CORINA,CORI,0.01004,0.06641
MAYTEE,MAITE,0.00854,0.06641
SAEYOUNG,SAE,0.00669,0.06641
MELENDEZ,CARLOS,0.00574,0.06641
MACIAS,JUAN,0.00564,0.06641
PHAN,KIM,0.00499,0.06641
ANATOLY,ANTHONY,0.01797,0.0664
WILMER,WILBUR,0.00544,0.0664
WILLIAM,HON,0.00359,0.0664
LOWELL,DAVID,0.00198,0.0664
MARIAVICTORIA,MARIAVICTOR,0.04156,0.06639
ADELBERTO,ADALBERT,0.03077,0.06639
CRECENCIANO,CRESENCIO,0.0273,0.06639
ATHANASIOS,THOMAS,0.02066,0.06638
GIOVANNA,JOVANNA,0.01392,0.06638
ALINE,MARY,0.00456,0.06638
HARI,HAN,0.00295,0.06638
DEBBIE,DEDRA,0.02027,0.06637
RODOLFO,RUDIE,0.01682,0.06637
SARAH,JARA,0.01458,0.06637
CASSIE,CASI,0.0103,0.06637
PIKWAN,PIK,0.00806,0.06637
FARZANEH,FARZI,0.00755,0.06637
RICHARD,REV,0.00532,0.06637
AHRISTOPHR,CHRISTOPH,0.06009,0.06635
LOUSI,LOU,0.03627,0.06635
LENETTA,LORETTA,0.01367,0.06635
ANNA,AVA,0.00762,0.06635
MCGUIRE,THOMAS,0.00555,0.06635
MCGUIRE,JOHN,0.00555,0.06635
ZHANG,YAN,0.00514,0.06635
JAMES,SIMS,0.00422,0.06635
SIMS,JOHN,0.00422,0.06635
ANWARUL,ANWAR,0.00371,0.06635
FURMAN,HERMAN,0.00341,0.06635
FURMAN,FERMON,0.00341,0.06635
MUHAMED,MOHAMAD,0.0187,0.06634
ESWARD,EDW,0.04262,0.06633
LATONYA,LA,0.01405,0.06633
CHANTAY,SHANTE,0.00721,0.06633
MUHAMMAD,UMAR,0.00667,0.06633
JACY,JOEY,0.00568,0.06633
JACQUELINE,JACY,0.00568,0.06633
ALMIRA,MYRA,0.00531,0.06633
INTERNATIONAL,INTERNATL,0.00509,0.06633
CHRISTENSEN,LISA,0.00434,0.06633
DEEPAKKUMAR,DEEPAK,0.00419,0.06633
LETHI,LEE,0.02436,0.06632
EDWIN,EW,0.01336,0.06632
WILLIAM,ELLIS,0.00217,0.06632
RUSSEL,RUSTY,0.01796,0.06631
ALEJANDRINO,ALEJANDRI,0.04653,0.0663
BERNARDINO,BERNADI,0.03593,0.0663
MILIE,MIKE,0.02765,0.0663
MAVIA,MARIE,0.02381,0.0663
CONNIE,CORNE,0.02326,0.0663
PHILLIP,FILIPE,0.02211,0.0663
ESPERANCA,ESPERANZ,0.02202,0.0663
MEEILING,MEEI,0.01842,0.0663
GARRIE,GARRY,0.01839,0.0663
GEORGE,GALAN,0.01058,0.0663
IWAN,JUAN,0.00839,0.0663
KAILA,CARLA,0.00394,0.0663
REYNOLDO,RAY,0.04,0.06629
CAROLE,CARO,0.03498,0.06629
WENDALL,WINDEL,0.03176,0.06629
WILLIAM,BIN,0.00485,0.06629
SIDDHARTH,SIDD,0.01686,0.06628
LIANNA,LINDA,0.01315,0.06628
MADELINE,MADIE,0.00711,0.06628
ALBERT,AS,0.00467,0.06628
NASSER,NASIR,0.00456,0.06628
GRIFFIN,THOMAS,0.00344,0.06628
GRIFFIN,JOHN,0.00344,0.06628
GARLAND,JAMES,0.00306,0.06628
BOBBIEJEAN,BOBBY,0.04518,0.06627
HWAYNE,HARRY,0.044,0.06627
LESIE,LES,0.04056,0.06627
MELIZABETH,BETH,0.04029,0.06627
YELENA,ELEMA,0.02523,0.06627
ROSALYND,ROSLYN,0.02483,0.06627
LETHUY,THI,0.02444,0.06627
DENNISSE,DENNIS,0.02124,0.06627
LISELOTTE,LOTTE,0.01981,0.06627
CHARLEMAGNE,CHARLEMA,0.01797,0.06627
TREVELYN,TREV,0.01738,0.06627
SHARLENE,SHARLEY,0.01547,0.06627
MARIA,UY,0.00737,0.06627
CARMEN,VELEZ,0.00504,0.06627
MULLINS,BARBARA,0.00445,0.06627
MOLINA,LUIS,0.00388,0.06627
JOLLIE,JOLLY,0.00351,0.06627
CHARLES,DEXTER,0.0014,0.06627
JEE,JI,0.01035,0.06626
NATASHIA,TASHA,0.02612,0.06625
GILMORE,JAMES,0.0053,0.06625
JASPER,JOSEPH,0.00263,0.06625
HARLES,CHAS,0.04338,0.06624
DEANDRE,ANDRE,0.01288,0.06624
LAURINDA,LAURA,0.01082,0.06624
ASIF,SYED,0.00626,0.06624
JULIUS,JAY,0.00482,0.06624
FABIOLA,FABIO,0.00342,0.06624
MICHAELEN,MICHAEL,0.04541,0.06623
CATHERINNE,CATHERIN,0.04149,0.06623
CHUNLING,CHUNG YI,0.02907,0.06623
JEANNIE,VEANNE,0.02865,0.06623
GERANDO,JERRY,0.02653,0.06623
LORRAINA,LORAINE,0.02554,0.06623
LORRAINA,LORI,0.02554,0.06623
KATHRYN,KAIT,0.02299,0.06623
LURINE,LORENE,0.01534,0.06623
TRACIE,TRACY,0.01471,0.06623
AUDRY,AUD,0.0143,0.06623
DAVONNA,DONNA,0.01212,0.06623
BENJAMIN,BENNO,0.00876,0.06623
SURENDER,SUREN,0.00866,0.06623
SURENDA,SUREN,0.00866,0.06623
LAMEKA,MEKA,0.00533,0.06623
ZAVALA,LUIS,0.00485,0.06623
ZAVALA,JESUS,0.00485,0.06623
ZAVALA,JORGE,0.00485,0.06623
LINDA,LEY,0.00454,0.06623
CALHOUN,AU DREE,0.00417,0.06623
CALHOUN,CHARLES,0.00417,0.06623
CALHOUN,BARBARA,0.00417,0.06623
SIERRA,MARIA,0.00213,0.06623
CRESENCIA,CHRIS,0.01662,0.06622
MARYELIZABET,MARYELIZAB,0.05078,0.06621
ROSALYN,ROSAL,0.03199,0.06621
ALICE,AH,0.00376,0.06621
ALLEN,AH,0.00376,0.06621
FONG,WAI,0.0031,0.06621
CHIRISTOPHER,CHRISTOPH,0.04589,0.0662
PHILLIS,PHYLIS,0.0404,0.0662
MOLY,MARY,0.03369,0.0662
LYNNELLE,LYNETTE,0.02639,0.0662
NANNIE,NANNA,0.01791,0.0662
AVINOAM,AVI,0.00816,0.0662
CATHERINE,CATHLYN,0.03274,0.06619
MARGUERITE,MARQUETTE,0.0128,0.06619
BRANNON,JOHN,0.00674,0.06619
LEONILA,NILA,0.00537,0.06619
LIANG,CHEN,0.00397,0.06619
ARNANDO,ARMONDO,0.03098,0.06618
CHUKWUEMEKA,CHUKWUEM,0.01865,0.06618
RAYMOND,RAYE,0.01434,0.06618
KIMBERLY,KA,0.01381,0.06618
FRANCINE,FRANCIS,0.01104,0.06618
JESSENIA,JESSICA,0.00913,0.06618
QUANG,VINH,0.0062,0.06618
MICHAEL,RILEY,0.00205,0.06618
MILLER,KAREN,0.00326,0.06617
JANETTE,JANNET,0.02868,0.06616
LULU,LOU,0.01665,0.06616
MAMMIE,MAMI,0.01477,0.06616
YOLANDA,ANDA,0.0111,0.06616
ALEXANDRA,ALEXIA,0.00692,0.06616
VANG,LEE,0.00603,0.06616
THACH,VAN,0.00585,0.06615
ELIZABETH,ELSIE,0.00532,0.06615
VENKATESWAR,RAO,0.00328,0.06615
KRISHNA,RAO,0.00328,0.06615
KALI,KA,0.00305,0.06615
MARIANN,MARION,0.0316,0.06614
DIMITRI,DMITRY,0.01526,0.06614
MANUELITA,MANUELLA,0.01498,0.06614
ESTRELLA,MARIA,0.00679,0.06614
IMOGENE,IMA,0.00516,0.06614
AVILA,LUIS,0.00436,0.06614
TAI,VAN,0.00348,0.06614
HOLLICE,HOLLIS,0.00346,0.06614
CHERRILL,SHERILL,0.03264,0.06613
TRAN,DUNG,0.00572,0.06613
JENNIFER,FOSTER,0.00215,0.06613
CHARLOTTLE,CHARLOTT,0.04396,0.06612
LMICHAEL,LAWRENCE,0.04267,0.06612
BARBARS,BARB,0.04092,0.06612
KOSTANTIN,KOSTAS,0.03252,0.06612
LAWRENCE,LARRI,0.0222,0.06612
MYRIAM,MIRIAN,0.01696,0.06612
JENEANE,JANINE,0.01307,0.06612
WILBUR,WILL,0.01211,0.06612
THUHA,THU,0.00762,0.06612
MALDONADO,FRANCISCO,0.00467,0.06612
FRANCISCO,FUENTES,0.00438,0.06612
FUENTES,LUIS,0.00438,0.06612
CECILIA,CECILO,0.03875,0.0661
YOSHITAKA,YOSHI,0.0157,0.0661
SWAN,SUE,0.012,0.0661
CAMILIA,CAMILLE,0.02809,0.06609
IRENE,IM,0.01327,0.06609
BARRETT,BARRIE,0.0076,0.06609
TRUONG,MINH,0.00662,0.06609
ACOSTA,CARMEN,0.00432,0.06609
MARYSUSAN,MARY SUE,0.05131,0.06608
CHRISTOPH,CHRISTOR,0.03968,0.06608
OKHUI,HUI,0.03788,0.06608
EMILIA,AMILA,0.02301,0.06608
CANDISE,CANDI,0.02244,0.06608
MANOOCHEHR,MIKE,0.02008,0.06608
ILLENE,IRENE,0.01505,0.06608
CORTES,LUIS,0.00547,0.06608
FRASER,JAMES,0.00407,0.06608
CHRISOTPHER,CHRISTOPH,0.05259,0.06607
KATHRYN,KETHY,0.03624,0.06607
PUSHPALATHA,PUSHPA,0.00762,0.06607
MENDEZ,LUIS,0.00487,0.06606
ROSIELEE,ROSALEE,0.04679,0.06604
FREDERIC,FREDER,0.04639,0.06604
JOSEPHA,JOSESA,0.03231,0.06604
LAURA,LAUN,0.02439,0.06604
BONIFACIA,BONI,0.01251,0.06604
BICHTHUY,BICH,0.00879,0.06604
VIEN,TRAN,0.00542,0.06604
HOOVER,LINDA,0.0034,0.06604
HOOVER,KIM,0.0034,0.06604
WILLIAM,HOOVER,0.0034,0.06604
HOOVER,THOMAS,0.0034,0.06604
KRYSTINE,KRYS,0.02331,0.06603
CHERRIE,CHERRY,0.01302,0.06603
CHARLOTTE,CHARLES,0.00794,0.06603
BRIANA,BRI,0.00498,0.06603
SONNY,JAMES,0.00273,0.06603
ANTOINO,ANTHONY,0.03569,0.06602
GABRIELLA,GAB,0.02711,0.06602
ERIBERTO,EDDIE,0.01521,0.06602
DAYNE,DANA,0.00919,0.06602
MONTY,MARTY,0.01075,0.06601
TOAN,TOM,0.00777,0.06601
NAKIA,KIA,0.00629,0.06601
YANG,TOU,0.0054,0.06601
NGUYEN,KHAI,0.00517,0.06601
KHAI,MINH,0.00517,0.06601
THOMPSON,PATRICIA,0.00397,0.06601
BRANDON,JAMES,0.00177,0.06601
BRIDGETTE,RIDGET,0.03951,0.06599
REBEKAH,BECKA,0.02488,0.06599
ANGENETTE,ANNETTE,0.01366,0.06599
BURTIS,BERT,0.01339,0.06599
IVANNA,IVAN,0.01087,0.06599
WASEEM,AHMED,0.00838,0.06599
YUNG,YU,0.00657,0.06599
BOO,KIM,0.00521,0.06599
INGRAM,ROBIN,0.00302,0.06599
INGRAM,ROBERT,0.00302,0.06599
INGRAM,LISA,0.00302,0.06599
SUZANNAH,SUSANNA,0.02167,0.06598
MYRTA,MARIA,0.01117,0.06598
KATHRYN,KAE,0.01018,0.06598
OILIN,OI,0.00809,0.06598
JANELLE,JANEL,0.00803,0.06598
MARY,MI,0.00799,0.06598
BROOKS,JOHN,0.00394,0.06598
MARIBELLE,MARI,0.02039,0.06597
NURYS,NURI,0.01578,0.06597
NATASHA,NATALIA,0.0062,0.06597
DEBORAH,LYONS,0.00409,0.06597
FIELDS,SHARON,0.00356,0.06597
FIELDS,SUSAN,0.00356,0.06597
THEORDOR,THEO,0.04789,0.06596
CONCEPCI,CONNIE,0.04674,0.06596
MARIELLA,MARY,0.01737,0.06596
MORALES,CARLOS,0.00446,0.06596
JEANNETTE,GENETTE,0.02312,0.06595
LUCIANO,LUCIO,0.00263,0.06595
JERROLD,JERALD,0.02527,0.06594
ORVILLE,ORVEL,0.00427,0.06594
MARGRARET,PEGGY,0.0396,0.06593
CHRISTINEL,CHRISTIN,0.03884,0.06593
MOHAMMADREZA,MOHAMMADRE,0.03429,0.06593
CARLAS,CARL,0.02612,0.06593
IMMACULATA,IMMACULA,0.02277,0.06593
ABUL,AKM,0.00933,0.06593
JOSEPH,POA,0.00676,0.06593
NABEELA,NABILA,0.00656,0.06593
ERICKSON,MARY,0.0064,0.06593
MITTIE,MITTY,0.0062,0.06593
ARLON,RAY,0.00591,0.06593
REILLY,LINDA,0.0054,0.06593
WILLIAM,REILLY,0.0054,0.06593
PATRICIA,REILLY,0.0054,0.06593
KIPTON,KIP,0.00529,0.06593
SALEH,AHMED,0.0052,0.06593
WHITAKER,DAVID,0.0049,0.06593
GALVAN,MARY,0.00475,0.06593
GRAYSON,JAMES,0.0033,0.06593
CHARLES,DRAKE,0.00234,0.06593
DIANN,DI,0.02358,0.06592
GUILLERMINA,GUILLERMO,0.01958,0.06592
MARCIA,MARCY,0.01355,0.06592
JOHN,DO,0.00699,0.06592
MAGDALENA,MADELINA,0.0278,0.06591
THERMAN,THURMON,0.02458,0.06591
VITTORIO,VITO,0.01451,0.06591
KIET,KIM,0.00756,0.06591
KATHERINE,KATHYA,0.02728,0.0659
MADELYN,MADE,0.02004,0.0659
EUGENIA,EU,0.01769,0.0659
SALOMON,SAL,0.01395,0.0659
BRYNN,RYAN,0.00678,0.0659
ENRIQUE,JOSE,0.00323,0.0659
RAJESHWARI,RAJI,0.01009,0.06589
SEOKWOO,SEOK,0.00602,0.06589
MAZEN,MIKE,0.00577,0.06589
KENNETH,KUN,0.00501,0.06589
SUTTON,LINDA,0.00358,0.06589
ALEXANDRA,ALEXAND,0.04491,0.06588
PEDRO,PETE,0.03252,0.06588
ANTOINETTE,ANTOINE,0.01084,0.06588
EVAJEAN,JEAN,0.03901,0.06587
ANGELICIA,ANGELA,0.03767,0.06587
FRIEDERICH,FRIEDRICK,0.03374,0.06587
DIANNE,DIANA,0.0319,0.06587
RICKARDO,RICKY,0.03134,0.06587
YONDA,WANDA,0.02785,0.06587
GABRIELLA,GABRELLE,0.02709,0.06587
TITIANA,TATYANA,0.01815,0.06587
ELIZAVETA,LIZA,0.0162,0.06587
EVALENE,EVA,0.01387,0.06587
RICHARD,AMN,0.00908,0.06587
BAU,VAN,0.00856,0.06587
TRUSTE,JOSEPH,0.00826,0.06587
VINICIO,VINI,0.00669,0.06587
VINICIO,VINCE,0.00669,0.06587
VINICIO,BENICIO,0.00669,0.06587
MOHAMED,ABDI,0.00622,0.06587
CAROL,CARE,0.00616,0.06587
OLEGARIO,OLEG,0.00354,0.06587
DARWIN,DARREN,0.00284,0.06587
CHRISTOPHE,CRISTOPH,0.04715,0.06586
PRISCILIA,PRICILLA,0.03825,0.06586
KATERINA,KATYA,0.01098,0.06585
VIJAYKUMA,VIJAY,0.00743,0.06585
ALAN,AR,0.00364,0.06585
GEOGGREY,GEOFFERY,0.04886,0.06584
LOUIS,LULS,0.03265,0.06584
CHRISTIE,CRISTY,0.0269,0.06584
CORTLANDT,CORT,0.01415,0.06584
SANDY,SANI,0.01382,0.06584
KENNETH,REN,0.0092,0.06584
KEUNG,CHAN,0.00829,0.06584
WILBERTO,ROBERTO,0.00744,0.06584
LETITIA,LETTIE,0.00742,0.06584
HEIKE,MIKE,0.00461,0.06584
LINDSEY,LINDAY,0.04031,0.06583
HUGHES,LINDA,0.0048,0.06583
PADILLA,JESUS,0.00436,0.06583
ELTON,RAY,0.00259,0.06583
ELTON,JAMES,0.00259,0.06583
LOWELL,GENE,0.00197,0.06583
DIMITRI,DMITRY,0.02082,0.06582
GREENE,SUSAN,0.00483,0.06582
SANDERS,ROBERT,0.00444,0.06582
GHOLAM,ALI,0.0193,0.06581
GLORIA,GA,0.01702,0.06581
KIMBERLEY,KIM,0.02768,0.0658
VICTORIS,VICKIE,0.04149,0.06579
KLAUSE,CLAUS,0.03759,0.06579
ANGELIQ,ANGIE,0.03534,0.06579
ESTAVAN,STEVEN,0.03386,0.06579
REGUGIO,RUFUGIO,0.02755,0.06579
VIOLETTA,VIO,0.02381,0.06579
SHOLONDA,SHALANDA,0.02347,0.06579
JUBENTINO,JOVENTINO,0.02037,0.06579
LIZZETTE,LIZETT,0.01998,0.06579
JOANY,JONI,0.01672,0.06579
PETEY,PEDRO,0.01585,0.06579
JANEANE,JANINE,0.0114,0.06579
LILIBETH,MARIA,0.01091,0.06579
MARCINE,MARY,0.01017,0.06579
DUL,DAN,0.00963,0.06579
LASHAE,SHAE,0.00942,0.06579
JOHNITA,NITA,0.00912,0.06579
DEAL,NEIL,0.00735,0.06579
NIRANJANBHAI,NIRANJAN,0.00654,0.06579
DUYEN,DIANE,0.00571,0.06579
MCDOWELL,SANDRA,0.00489,0.06579
MCDOWELL,DOWELL,0.00489,0.06579
MCDOWELL,MARY,0.00489,0.06579
MCDOWELL,WILLIAM,0.00489,0.06579
HANCOCK,THOMAS,0.00458,0.06579
SAVANNAH,SAVANA,0.00451,0.06579
CHARLES,PITTS,0.00398,0.06579
CAROLYN,PITTS,0.00398,0.06579
PITTS,SUSAN,0.00398,0.06579
CYNTHIA,PARKS,0.0037,0.06579
SOKHENG,SOK,0.0032,0.06579
HOWARD,JOHN,0.00129,0.06578
GENEVIENE,GENEVIVE,0.04046,0.06576
THEOPHILUS,THEOPHILE,0.02368,0.06576
CRISTOPHER,CRISTOFER,0.03137,0.06575
JOANNIE,JOANN,0.02947,0.06575
PHAM,THU,0.00617,0.06575
ANNALOUISE,ANN,0.0481,0.06574
ELIZIBETH,LIZ,0.04312,0.06574
ANDRIENNE,ADRIENE,0.03584,0.06574
ISABELLE,ESABEL,0.03441,0.06574
DIERDRA,DIEDRE,0.03393,0.06574
INSUK,SUK,0.0285,0.06574
WILLO,DEAN,0.01857,0.06574
